indicator_id,indicator_label,area_code,area_name,area_type,sex,age,year,value,lower_ci,upper_ci,count,denominator,compared_to_england
40501,Under 75 mortality rate from cancer,E10000014,Hampshire,county,Male,<75 yrs,2016,129.1602,120.37329,138.41793,805,615294,Better
40501,Under 75 mortality rate from cancer,E10000014,Hampshire,county,Female,<75 yrs,2016,108.80703,100.99926,117.05695,723,623325,Better
40501,Under 75 mortality rate from cancer,E10000014,Hampshire,county,Persons,<75 yrs,2016,118.54094,112.65819,124.65066,1528,1238619,Better
40501,Under 75 mortality rate from cancer,E10000014,Hampshire,county,Male,<75 yrs,2016 - 18,132.24525,127.12722,137.51631,2521,1847121,Better
40501,Under 75 mortality rate from cancer,E10000014,Hampshire,county,Female,<75 yrs,2016 - 18,108.58094,104.07723,113.22906,2197,1874888,Better
40501,Under 75 mortality rate from cancer,E10000014,Hampshire,county,Persons,<75 yrs,2016 - 18,119.95024,116.54616,123.42838,4718,3722009,Better
40501,Under 75 mortality rate from cancer,E10000014,Hampshire,county,Male,<75 yrs,2017,135.5362,126.64207,144.8896,865,615987,Better
40501,Under 75 mortality rate from cancer,E10000014,Hampshire,county,Female,<75 yrs,2017,113.0796,105.18686,121.40648,765,625305,Similar
40501,Under 75 mortality rate from cancer,E10000014,Hampshire,county,Persons,<75 yrs,2017,123.88418,117.93147,130.0591,1630,1241292,Better
40501,Under 75 mortality rate from cancer,E10000014,Hampshire,county,Male,<75 yrs,2017 - 19,129.42394,124.39266,134.6062,2503,1847958,Better
40501,Under 75 mortality rate from cancer,E10000014,Hampshire,county,Female,<75 yrs,2017 - 19,107.06862,102.62203,111.65781,2196,1878895,Better
40501,Under 75 mortality rate from cancer,E10000014,Hampshire,county,Persons,<75 yrs,2017 - 19,117.7999,114.44687,121.22603,4699,3726853,Better
40501,Under 75 mortality rate from cancer,E10000014,Hampshire,county,Male,<75 yrs,2018,131.93067,123.19367,141.12262,851,615840,Better
40501,Under 75 mortality rate from cancer,E10000014,Hampshire,county,Female,<75 yrs,2018,103.66098,96.14252,111.60953,709,626258,Better
40501,Under 75 mortality rate from cancer,E10000014,Hampshire,county,Persons,<75 yrs,2018,117.25919,111.495,123.24344,1560,1242098,Better
40501,Under 75 mortality rate from cancer,E10000014,Hampshire,county,Male,<75 yrs,2018 - 20,123.21822,118.32497,128.26144,2401,1849519,Better
40501,Under 75 mortality rate from cancer,E10000014,Hampshire,county,Female,<75 yrs,2018 - 20,103.77572,99.41581,108.27702,2148,1882493,Better
40501,Under 75 mortality rate from cancer,E10000014,Hampshire,county,Persons,<75 yrs,2018 - 20,113.07617,109.8031,116.42177,4549,3732012,Better
40501,Under 75 mortality rate from cancer,E10000014,Hampshire,county,Male,<75 yrs,2019,120.88566,112.56069,129.66192,787,616131,Better
40501,Under 75 mortality rate from cancer,E10000014,Hampshire,county,Female,<75 yrs,2019,104.56046,97.03862,112.50857,722,627332,Better
40501,Under 75 mortality rate from cancer,E10000014,Hampshire,county,Persons,<75 yrs,2019,112.35001,106.73165,118.18652,1509,1243463,Better
40501,Under 75 mortality rate from cancer,E10000014,Hampshire,county,Male,<75 yrs,2019 - 21,116.52389,111.78364,121.41305,2287,1856270,Better
40501,Under 75 mortality rate from cancer,E10000014,Hampshire,county,Female,<75 yrs,2019 - 21,101.93445,97.62582,106.38366,2123,1890180,Better
40501,Under 75 mortality rate from cancer,E10000014,Hampshire,county,Persons,<75 yrs,2019 - 21,108.85429,105.654,112.12662,4410,3746450,Better
40501,Under 75 mortality rate from cancer,E10000014,Hampshire,county,Male,<75 yrs,2020,116.89206,108.71863,125.51568,763,617548,Better
40501,Under 75 mortality rate from cancer,E10000014,Hampshire,county,Female,<75 yrs,2020,103.21422,95.7657,111.08636,717,628903,Better
40501,Under 75 mortality rate from cancer,E10000014,Hampshire,county,Persons,<75 yrs,2020,109.69988,104.16182,115.45512,1480,1246451,Better
40501,Under 75 mortality rate from cancer,E10000014,Hampshire,county,Male,<75 yrs,2020 - 22,115.008854216141,110.305205828027,119.861197287867,2259,1864031,Better
40501,Under 75 mortality rate from cancer,E10000014,Hampshire,county,Female,<75 yrs,2020 - 22,98.8275777366285,94.5909207032709,103.204566766028,2061,1897934,Better
40501,Under 75 mortality rate from cancer,E10000014,Hampshire,county,Persons,<75 yrs,2020 - 22,106.477583080007,103.317155485083,109.709912081631,4320,3761965,Better
40501,Under 75 mortality rate from cancer,E10000014,Hampshire,county,Male,<75 yrs,2021,111.83823,103.88993,120.23222,737,622591,Better
40501,Under 75 mortality rate from cancer,E10000014,Hampshire,county,Female,<75 yrs,2021,98.02238,90.78065,105.6861,684,633945,Better
40501,Under 75 mortality rate from cancer,E10000014,Hampshire,county,Persons,<75 yrs,2021,104.54354,99.15989,110.14275,1421,1256536,Better
40501,Under 75 mortality rate from cancer,E10000014,Hampshire,county,Male,<75 yrs,2021 - 23,113.005391591287,108.338756890499,117.82110297452,2213,1874868,Better
40501,Under 75 mortality rate from cancer,E10000014,Hampshire,county,Female,<75 yrs,2021 - 23,97.8902561952104,93.677532111948,102.243179034218,2042,1909030,Better
40501,Under 75 mortality rate from cancer,E10000014,Hampshire,county,Persons,<75 yrs,2021 - 23,105.013436576475,101.875000544647,108.223823857309,4255,3783898,Better
40501,Under 75 mortality rate from cancer,E10000014,Hampshire,county,Male,<75 yrs,2022,116.538022758153,108.382246780386,125.144236047204,759,623892,Better
40501,Under 75 mortality rate from cancer,E10000014,Hampshire,county,Female,<75 yrs,2022,95.3083508109002,88.153153170203,102.888249257881,660,635086,Better
40501,Under 75 mortality rate from cancer,E10000014,Hampshire,county,Persons,<75 yrs,2022,105.33356321832,99.912895116764,110.971428114479,1419,1258978,Better
40501,Under 75 mortality rate from cancer,E10000014,Hampshire,county,Male,<75 yrs,2022 - 24,115.100133135051,110.377327935277,119.972779427376,2243,1884839,Better
40501,Under 75 mortality rate from cancer,E10000014,Hampshire,county,Female,<75 yrs,2022 - 24,98.8686354856065,94.6402175347207,103.236974347619,2065,1919411,Better
40501,Under 75 mortality rate from cancer,E10000014,Hampshire,county,Persons,<75 yrs,2022 - 24,106.52272034519,103.359509764977,109.757997063454,4308,3804250,Better
40501,Under 75 mortality rate from cancer,E10000014,Hampshire,county,Male,<75 yrs,2023,110.843800243834,102.861552916446,119.2800224791,717,628385,Better
40501,Under 75 mortality rate from cancer,E10000014,Hampshire,county,Female,<75 yrs,2023,100.347396372043,93.0234423275865,108.09369356119,698,639999,Better
40501,Under 75 mortality rate from cancer,E10000014,Hampshire,county,Persons,<75 yrs,2023,105.248133216515,99.8243731647698,110.889527637513,1415,1268384,Better
40501,Under 75 mortality rate from cancer,E10000014,Hampshire,county,Male,<75 yrs,2023 - 25,117.474983252329,112.708190919744,122.391193218469,2297,1891851.106,Better
40501,Under 75 mortality rate from cancer,E10000014,Hampshire,county,Female,<75 yrs,2023 - 25,97.5156073002863,93.3289934121645,101.841308461138,2049,1926912.467,Better
40501,Under 75 mortality rate from cancer,E10000014,Hampshire,county,Persons,<75 yrs,2023 - 25,107.010113770915,103.845278461677,110.246732370536,4346,3818763.573,Better
40501,Under 75 mortality rate from cancer,E10000014,Hampshire,county,Male,<75 yrs,2024,117.800072364071,109.58943846222,126.461731481809,767,632562,Better
40501,Under 75 mortality rate from cancer,E10000014,Hampshire,county,Female,<75 yrs,2024,100.872072811771,93.5560145655804,108.607241232667,707,644326,Similar
40501,Under 75 mortality rate from cancer,E10000014,Hampshire,county,Persons,<75 yrs,2024,108.896364646917,103.395383808175,114.613519738405,1474,1276888,Better
40501,Under 75 mortality rate from cancer,E10000014,Hampshire,county,Male,<75 yrs,2025,123.60779851255,115.23165183579,132.43047326524,813,630904.106,Similar
40501,Under 75 mortality rate from cancer,E10000014,Hampshire,county,Female,<75 yrs,2025,91.3830439777446,84.4416452689258,98.7417058982674,644,642587.467,Better
40501,Under 75 mortality rate from cancer,E10000014,Hampshire,county,Persons,<75 yrs,2025,106.839631361986,101.409460191805,112.484462286247,1457,1273491.573,Better
40501,Under 75 mortality rate from cancer,E92000001,England,england,Male,<75 yrs,2001,196.01719,193.95704,198.09369,34979,22795797,Not compared
40501,Under 75 mortality rate from cancer,E92000001,England,england,Female,<75 yrs,2001,150.83382,149.11886,152.56355,29716,22931423,Not compared
40501,Under 75 mortality rate from cancer,E92000001,England,england,Persons,<75 yrs,2001,172.0313,170.70336,173.36698,64695,45727220,Not compared
40501,Under 75 mortality rate from cancer,E92000001,England,england,Male,<75 yrs,2001,196.01719,193.95704,198.09369,34979,22795797,Not compared
40501,Under 75 mortality rate from cancer,E92000001,England,england,Female,<75 yrs,2001,150.83382,149.11886,152.56355,29716,22931423,Not compared
40501,Under 75 mortality rate from cancer,E92000001,England,england,Persons,<75 yrs,2001,172.0313,170.70336,173.36698,64695,45727220,Not compared
40501,Under 75 mortality rate from cancer,E92000001,England,england,Male,<75 yrs,2001 - 03,193.63361,192.45564,194.81696,104710,68706293,Not compared
40501,Under 75 mortality rate from cancer,E92000001,England,england,Female,<75 yrs,2001 - 03,147.93454,146.95626,148.9177,88058,69094878,Not compared
40501,Under 75 mortality rate from cancer,E92000001,England,england,Persons,<75 yrs,2001 - 03,169.4368,168.67831,170.19785,192768,137801171,Not compared
40501,Under 75 mortality rate from cancer,E92000001,England,england,Male,<75 yrs,2001 - 03,193.63361,192.45564,194.81696,104710,68706293,Not compared
40501,Under 75 mortality rate from cancer,E92000001,England,england,Female,<75 yrs,2001 - 03,147.93454,146.95626,148.9177,88058,69094878,Not compared
40501,Under 75 mortality rate from cancer,E92000001,England,england,Persons,<75 yrs,2001 - 03,169.4368,168.67831,170.19785,192768,137801171,Not compared
40501,Under 75 mortality rate from cancer,E92000001,England,england,Male,<75 yrs,2002,195.39369,193.3454,197.45818,35195,22898520,Not compared
40501,Under 75 mortality rate from cancer,E92000001,England,england,Female,<75 yrs,2002,148.34995,146.65438,150.06019,29419,23026523,Not compared
40501,Under 75 mortality rate from cancer,E92000001,England,england,Persons,<75 yrs,2002,170.4929,169.17548,171.818,64614,45925043,Not compared
40501,Under 75 mortality rate from cancer,E92000001,England,england,Male,<75 yrs,2002,195.39369,193.3454,197.45818,35195,22898520,Not compared
40501,Under 75 mortality rate from cancer,E92000001,England,england,Female,<75 yrs,2002,148.34995,146.65438,150.06019,29419,23026523,Not compared
40501,Under 75 mortality rate from cancer,E92000001,England,england,Persons,<75 yrs,2002,170.4929,169.17548,171.818,64614,45925043,Not compared
40501,Under 75 mortality rate from cancer,E92000001,England,england,Male,<75 yrs,2002 - 04,189.66092,188.50024,190.82694,103580,69044748,Not compared
40501,Under 75 mortality rate from cancer,E92000001,England,england,Female,<75 yrs,2002 - 04,145.38156,144.41502,146.35294,87172,69420690,Not compared
40501,Under 75 mortality rate from cancer,E92000001,England,england,Persons,<75 yrs,2002 - 04,166.24758,165.49911,166.99858,190752,138465438,Not compared
40501,Under 75 mortality rate from cancer,E92000001,England,england,Male,<75 yrs,2002 - 04,189.66092,188.50024,190.82694,103580,69044748,Not compared
40501,Under 75 mortality rate from cancer,E92000001,England,england,Female,<75 yrs,2002 - 04,145.38156,144.41502,146.35294,87172,69420690,Not compared
40501,Under 75 mortality rate from cancer,E92000001,England,england,Persons,<75 yrs,2002 - 04,166.24758,165.49911,166.99858,190752,138465438,Not compared
40501,Under 75 mortality rate from cancer,E92000001,England,england,Male,<75 yrs,2003,189.52819,187.52148,191.55092,34536,23011976,Not compared
40501,Under 75 mortality rate from cancer,E92000001,England,england,Female,<75 yrs,2003,144.68326,143.01522,146.36585,28923,23136932,Not compared
40501,Under 75 mortality rate from cancer,E92000001,England,england,Persons,<75 yrs,2003,165.83605,164.54252,167.13718,63459,46148908,Not compared
40501,Under 75 mortality rate from cancer,E92000001,England,england,Male,<75 yrs,2003,189.52819,187.52148,191.55092,34536,23011976,Not compared
40501,Under 75 mortality rate from cancer,E92000001,England,england,Female,<75 yrs,2003,144.68326,143.01522,146.36585,28923,23136932,Not compared
40501,Under 75 mortality rate from cancer,E92000001,England,england,Persons,<75 yrs,2003,165.83605,164.54252,167.13718,63459,46148908,Not compared
40501,Under 75 mortality rate from cancer,E92000001,England,england,Male,<75 yrs,2003 - 05,184.71622,183.57623,185.86149,101925,69465206,Not compared
40501,Under 75 mortality rate from cancer,E92000001,England,england,Female,<75 yrs,2003 - 05,143.04666,142.09132,144.00682,86423,69839361,Not compared
40501,Under 75 mortality rate from cancer,E92000001,England,england,Persons,<75 yrs,2003 - 05,162.70887,161.97142,163.44884,188348,139304567,Not compared
40501,Under 75 mortality rate from cancer,E92000001,England,england,Male,<75 yrs,2003 - 05,184.71622,183.57623,185.86149,101925,69465206,Not compared
40501,Under 75 mortality rate from cancer,E92000001,England,england,Female,<75 yrs,2003 - 05,143.04666,142.09132,144.00682,86423,69839361,Not compared
40501,Under 75 mortality rate from cancer,E92000001,England,england,Persons,<75 yrs,2003 - 05,162.70887,161.97142,163.44884,188348,139304567,Not compared
40501,Under 75 mortality rate from cancer,E92000001,England,england,Male,<75 yrs,2004,184.20977,182.23912,186.19631,33849,23134252,Not compared
40501,Under 75 mortality rate from cancer,E92000001,England,england,Female,<75 yrs,2004,143.14032,141.48711,144.80798,28830,23257235,Not compared
40501,Under 75 mortality rate from cancer,E92000001,England,england,Persons,<75 yrs,2004,162.49865,161.22294,163.78191,62679,46391487,Not compared
40501,Under 75 mortality rate from cancer,E92000001,England,england,Male,<75 yrs,2004,184.20977,182.23912,186.19631,33849,23134252,Not compared
40501,Under 75 mortality rate from cancer,E92000001,England,england,Female,<75 yrs,2004,143.14032,141.48711,144.80798,28830,23257235,Not compared
40501,Under 75 mortality rate from cancer,E92000001,England,england,Persons,<75 yrs,2004,162.49865,161.22294,163.78191,62679,46391487,Not compared
40501,Under 75 mortality rate from cancer,E92000001,England,england,Male,<75 yrs,2004 - 06,180.98825,179.86526,182.11647,100914,69929791,Not compared
40501,Under 75 mortality rate from cancer,E92000001,England,england,Female,<75 yrs,2004 - 06,141.16819,140.22205,142.1191,85865,70300827,Not compared
40501,Under 75 mortality rate from cancer,E92000001,England,england,Persons,<75 yrs,2004 - 06,160.01548,159.28691,160.74654,186779,140230618,Not compared
40501,Under 75 mortality rate from cancer,E92000001,England,england,Male,<75 yrs,2004 - 06,180.98825,179.86526,182.11647,100914,69929791,Not compared
40501,Under 75 mortality rate from cancer,E92000001,England,england,Female,<75 yrs,2004 - 06,141.16819,140.22205,142.1191,85865,70300827,Not compared
40501,Under 75 mortality rate from cancer,E92000001,England,england,Persons,<75 yrs,2004 - 06,160.01548,159.28691,160.74654,186779,140230618,Not compared
40501,Under 75 mortality rate from cancer,E92000001,England,england,Male,<75 yrs,2005,180.52062,178.58001,182.47695,33540,23318978,Not compared
40501,Under 75 mortality rate from cancer,E92000001,England,england,Female,<75 yrs,2005,141.32257,139.68536,142.97413,28670,23445194,Not compared
40501,Under 75 mortality rate from cancer,E92000001,England,england,Persons,<75 yrs,2005,159.84799,158.58794,161.11552,62210,46764172,Not compared
40501,Under 75 mortality rate from cancer,E92000001,England,england,Male,<75 yrs,2005,180.52062,178.58001,182.47695,33540,23318978,Not compared
40501,Under 75 mortality rate from cancer,E92000001,England,england,Female,<75 yrs,2005,141.32257,139.68536,142.97413,28670,23445194,Not compared
40501,Under 75 mortality rate from cancer,E92000001,England,england,Persons,<75 yrs,2005,159.84799,158.58794,161.11552,62210,46764172,Not compared
40501,Under 75 mortality rate from cancer,E92000001,England,england,Male,<75 yrs,2005 - 07,177.74748,176.64128,178.85885,100351,70460983,Not compared
40501,Under 75 mortality rate from cancer,E92000001,England,england,Female,<75 yrs,2005 - 07,139.6635,138.7262,140.60555,85670,70820740,Not compared
40501,Under 75 mortality rate from cancer,E92000001,England,england,Persons,<75 yrs,2005 - 07,157.75122,157.03131,158.47359,186021,141281723,Not compared
40501,Under 75 mortality rate from cancer,E92000001,England,england,Male,<75 yrs,2005 - 07,177.74748,176.64128,178.85885,100351,70460983,Not compared
40501,Under 75 mortality rate from cancer,E92000001,England,england,Female,<75 yrs,2005 - 07,139.6635,138.7262,140.60555,85670,70820740,Not compared
40501,Under 75 mortality rate from cancer,E92000001,England,england,Persons,<75 yrs,2005 - 07,157.75122,157.03131,158.47359,186021,141281723,Not compared
40501,Under 75 mortality rate from cancer,E92000001,England,england,Male,<75 yrs,2006,178.30656,176.38817,180.24049,33525,23476561,Not compared
40501,Under 75 mortality rate from cancer,E92000001,England,england,Female,<75 yrs,2006,139.06709,137.44664,140.70182,28365,23598398,Not compared
40501,Under 75 mortality rate from cancer,E92000001,England,england,Persons,<75 yrs,2006,157.73963,156.49227,158.99441,61890,47074959,Not compared
40501,Under 75 mortality rate from cancer,E92000001,England,england,Male,<75 yrs,2006,178.30656,176.38817,180.24049,33525,23476561,Not compared
40501,Under 75 mortality rate from cancer,E92000001,England,england,Female,<75 yrs,2006,139.06709,137.44664,140.70182,28365,23598398,Not compared
40501,Under 75 mortality rate from cancer,E92000001,England,england,Persons,<75 yrs,2006,157.73963,156.49227,158.99441,61890,47074959,Not compared
40501,Under 75 mortality rate from cancer,E92000001,England,england,Male,<75 yrs,2006 - 08,174.91271,173.82314,176.00738,100190,71011899,Not compared
40501,Under 75 mortality rate from cancer,E92000001,England,england,Female,<75 yrs,2006 - 08,138.15264,137.22537,139.08459,85693,71345372,Not compared
40501,Under 75 mortality rate from cancer,E92000001,England,england,Persons,<75 yrs,2006 - 08,155.66161,154.95081,156.37485,185883,142357271,Not compared
40501,Under 75 mortality rate from cancer,E92000001,England,england,Male,<75 yrs,2006 - 08,174.91271,173.82314,176.00738,100190,71011899,Not compared
40501,Under 75 mortality rate from cancer,E92000001,England,england,Female,<75 yrs,2006 - 08,138.15264,137.22537,139.08459,85693,71345372,Not compared
40501,Under 75 mortality rate from cancer,E92000001,England,england,Persons,<75 yrs,2006 - 08,155.66161,154.95081,156.37485,185883,142357271,Not compared
40501,Under 75 mortality rate from cancer,E92000001,England,england,Male,<75 yrs,2007,174.5735,172.68832,176.474,33286,23665444,Not compared
40501,Under 75 mortality rate from cancer,E92000001,England,england,Female,<75 yrs,2007,138.57826,136.97058,140.20004,28635,23777148,Not compared
40501,Under 75 mortality rate from cancer,E92000001,England,england,Persons,<75 yrs,2007,155.72201,154.49055,156.9608,61921,47442592,Not compared
40501,Under 75 mortality rate from cancer,E92000001,England,england,Male,<75 yrs,2007,174.5735,172.68832,176.474,33286,23665444,Not compared
40501,Under 75 mortality rate from cancer,E92000001,England,england,Female,<75 yrs,2007,138.57826,136.97058,140.20004,28635,23777148,Not compared
40501,Under 75 mortality rate from cancer,E92000001,England,england,Persons,<75 yrs,2007,155.72201,154.49055,156.9608,61921,47442592,Not compared
40501,Under 75 mortality rate from cancer,E92000001,England,england,Male,<75 yrs,2007 - 09,171.78391,170.71364,172.85919,100132,71575215,Not compared
40501,Under 75 mortality rate from cancer,E92000001,England,england,Female,<75 yrs,2007 - 09,136.27651,135.36202,137.19563,85749,71890966,Not compared
40501,Under 75 mortality rate from cancer,E92000001,England,england,Persons,<75 yrs,2007 - 09,153.22401,152.52431,153.92611,185881,143466181,Not compared
40501,Under 75 mortality rate from cancer,E92000001,England,england,Male,<75 yrs,2007 - 09,171.78391,170.71364,172.85919,100132,71575215,Not compared
40501,Under 75 mortality rate from cancer,E92000001,England,england,Female,<75 yrs,2007 - 09,136.27651,135.36202,137.19563,85749,71890966,Not compared
40501,Under 75 mortality rate from cancer,E92000001,England,england,Persons,<75 yrs,2007 - 09,153.22401,152.52431,153.92611,185881,143466181,Not compared
40501,Under 75 mortality rate from cancer,E92000001,England,england,Male,<75 yrs,2008,171.98867,170.13451,173.85788,33379,23869894,Not compared
40501,Under 75 mortality rate from cancer,E92000001,England,england,Female,<75 yrs,2008,136.8069,135.22141,138.40627,28693,23969826,Not compared
40501,Under 75 mortality rate from cancer,E92000001,England,england,Persons,<75 yrs,2008,153.58027,152.36738,154.80036,62072,47839720,Not compared
40501,Under 75 mortality rate from cancer,E92000001,England,england,Male,<75 yrs,2008,171.98867,170.13451,173.85788,33379,23869894,Not compared
40501,Under 75 mortality rate from cancer,E92000001,England,england,Female,<75 yrs,2008,136.8069,135.22141,138.40627,28693,23969826,Not compared
40501,Under 75 mortality rate from cancer,E92000001,England,england,Persons,<75 yrs,2008,153.58027,152.36738,154.80036,62072,47839720,Not compared
40501,Under 75 mortality rate from cancer,E92000001,England,england,Male,<75 yrs,2008 - 10,168.892,167.84069,169.94822,100245,72153320,Not compared
40501,Under 75 mortality rate from cancer,E92000001,England,england,Female,<75 yrs,2008 - 10,133.81129,132.91191,134.71522,85453,72439570,Not compared
40501,Under 75 mortality rate from cancer,E92000001,England,england,Persons,<75 yrs,2008 - 10,150.58976,149.90191,151.27997,185698,144592890,Not compared
40501,Under 75 mortality rate from cancer,E92000001,England,england,Male,<75 yrs,2008 - 10,168.892,167.84069,169.94822,100245,72153320,Not compared
40501,Under 75 mortality rate from cancer,E92000001,England,england,Female,<75 yrs,2008 - 10,133.81129,132.91191,134.71522,85453,72439570,Not compared
40501,Under 75 mortality rate from cancer,E92000001,England,england,Persons,<75 yrs,2008 - 10,150.58976,149.90191,151.27997,185698,144592890,Not compared
40501,Under 75 mortality rate from cancer,E92000001,England,england,Male,<75 yrs,2009,168.90199,167.08448,170.73424,33467,24039877,Not compared
40501,Under 75 mortality rate from cancer,E92000001,England,england,Female,<75 yrs,2009,133.53228,131.97799,135.10025,28421,24143992,Not compared
40501,Under 75 mortality rate from cancer,E92000001,England,england,Persons,<75 yrs,2009,150.46533,149.27584,151.6619,61888,48183869,Not compared
40501,Under 75 mortality rate from cancer,E92000001,England,england,Male,<75 yrs,2009,168.90199,167.08448,170.73424,33467,24039877,Not compared
40501,Under 75 mortality rate from cancer,E92000001,England,england,Female,<75 yrs,2009,133.53228,131.97799,135.10025,28421,24143992,Not compared
40501,Under 75 mortality rate from cancer,E92000001,England,england,Persons,<75 yrs,2009,150.46533,149.27584,151.6619,61888,48183869,Not compared
40501,Under 75 mortality rate from cancer,E92000001,England,england,Male,<75 yrs,2009 - 11,166.28259,165.24789,167.32213,100289,72741360,Not compared
40501,Under 75 mortality rate from cancer,E92000001,England,england,Female,<75 yrs,2009 - 11,132.07377,131.18654,132.96551,85522,72981483,Not compared
40501,Under 75 mortality rate from cancer,E92000001,England,england,Persons,<75 yrs,2009 - 11,148.45819,147.78037,149.13834,185811,145722843,Not compared
40501,Under 75 mortality rate from cancer,E92000001,England,england,Male,<75 yrs,2009 - 11,166.28259,165.24789,167.32213,100289,72741360,Not compared
40501,Under 75 mortality rate from cancer,E92000001,England,england,Female,<75 yrs,2009 - 11,132.07377,131.18654,132.96551,85522,72981483,Not compared
40501,Under 75 mortality rate from cancer,E92000001,England,england,Persons,<75 yrs,2009 - 11,148.45819,147.78037,149.13834,185811,145722843,Not compared
40501,Under 75 mortality rate from cancer,E92000001,England,england,Male,<75 yrs,2010,165.92927,164.14239,167.73066,33399,24243549,Not compared
40501,Under 75 mortality rate from cancer,E92000001,England,england,Female,<75 yrs,2010,131.21071,129.68135,132.75355,28339,24325752,Not compared
40501,Under 75 mortality rate from cancer,E92000001,England,england,Persons,<75 yrs,2010,147.84941,146.67936,149.02643,61738,48569301,Not compared
40501,Under 75 mortality rate from cancer,E92000001,England,england,Male,<75 yrs,2010,165.92927,164.14239,167.73066,33399,24243549,Not compared
40501,Under 75 mortality rate from cancer,E92000001,England,england,Female,<75 yrs,2010,131.21071,129.68135,132.75355,28339,24325752,Not compared
40501,Under 75 mortality rate from cancer,E92000001,England,england,Persons,<75 yrs,2010,147.84941,146.67936,149.02643,61738,48569301,Not compared
40501,Under 75 mortality rate from cancer,E92000001,England,england,Male,<75 yrs,2010 - 12,163.57435,162.55658,164.59688,100272,73300271,Not compared
40501,Under 75 mortality rate from cancer,E92000001,England,england,Female,<75 yrs,2010 - 12,130.79137,129.91528,131.67189,85978,73539476,Not compared
40501,Under 75 mortality rate from cancer,E92000001,England,england,Persons,<75 yrs,2010 - 12,146.49749,145.82954,147.16773,186250,146839747,Not compared
40501,Under 75 mortality rate from cancer,E92000001,England,england,Male,<75 yrs,2010 - 12,163.57435,162.55658,164.59688,100272,73300271,Not compared
40501,Under 75 mortality rate from cancer,E92000001,England,england,Female,<75 yrs,2010 - 12,130.79137,129.91528,131.67189,85978,73539476,Not compared
40501,Under 75 mortality rate from cancer,E92000001,England,england,Persons,<75 yrs,2010 - 12,146.49749,145.82954,147.16773,186250,146839747,Not compared
40501,Under 75 mortality rate from cancer,E92000001,England,england,Male,<75 yrs,2011,164.1259,162.35812,165.90803,33423,24457934,Not compared
40501,Under 75 mortality rate from cancer,E92000001,England,england,Female,<75 yrs,2011,131.47167,129.95023,133.00643,28762,24511739,Not compared
40501,Under 75 mortality rate from cancer,E92000001,England,england,Persons,<75 yrs,2011,147.10806,145.94764,148.27537,62185,48969673,Not compared
40501,Under 75 mortality rate from cancer,E92000001,England,england,Male,<75 yrs,2011,164.1259,162.35812,165.90803,33423,24457934,Not compared
40501,Under 75 mortality rate from cancer,E92000001,England,england,Female,<75 yrs,2011,131.47167,129.95023,133.00643,28762,24511739,Not compared
40501,Under 75 mortality rate from cancer,E92000001,England,england,Persons,<75 yrs,2011,147.10806,145.94764,148.27537,62185,48969673,Not compared
40501,Under 75 mortality rate from cancer,E92000001,England,england,Male,<75 yrs,2011 - 13,160.89303,159.89233,161.89842,100352,73804632,Not compared
40501,Under 75 mortality rate from cancer,E92000001,England,england,Female,<75 yrs,2011 - 13,129.20303,128.33918,130.07124,86292,74115906,Not compared
40501,Under 75 mortality rate from cancer,E92000001,England,england,Persons,<75 yrs,2011 - 13,144.39586,143.73819,145.05578,186644,147920538,Not compared
40501,Under 75 mortality rate from cancer,E92000001,England,england,Male,<75 yrs,2011 - 13,160.89303,159.89233,161.89842,100352,73804632,Not compared
40501,Under 75 mortality rate from cancer,E92000001,England,england,Female,<75 yrs,2011 - 13,129.20303,128.33918,130.07124,86292,74115906,Not compared
40501,Under 75 mortality rate from cancer,E92000001,England,england,Persons,<75 yrs,2011 - 13,144.39586,143.73819,145.05578,186644,147920538,Not compared
40501,Under 75 mortality rate from cancer,E92000001,England,england,Male,<75 yrs,2012,160.8539,159.12219,162.59966,33450,24598788,Not compared
40501,Under 75 mortality rate from cancer,E92000001,England,england,Female,<75 yrs,2012,129.72588,128.22783,131.237,28877,24701985,Not compared
40501,Under 75 mortality rate from cancer,E92000001,England,england,Persons,<75 yrs,2012,144.64118,143.50164,145.78747,62327,49300773,Not compared
40501,Under 75 mortality rate from cancer,E92000001,England,england,Male,<75 yrs,2012,160.8539,159.12219,162.59966,33450,24598788,Not compared
40501,Under 75 mortality rate from cancer,E92000001,England,england,Female,<75 yrs,2012,129.72588,128.22783,131.237,28877,24701985,Not compared
40501,Under 75 mortality rate from cancer,E92000001,England,england,Persons,<75 yrs,2012,144.64118,143.50164,145.78747,62327,49300773,Not compared
40501,Under 75 mortality rate from cancer,E92000001,England,england,Male,<75 yrs,2012 - 14,157.72872,156.74814,158.71388,100358,74260225,Not compared
40501,Under 75 mortality rate from cancer,E92000001,England,england,Female,<75 yrs,2012 - 14,126.68092,125.83287,127.53325,86065,74705999,Not compared
40501,Under 75 mortality rate from cancer,E92000001,England,england,Persons,<75 yrs,2012 - 14,141.59245,140.94731,142.2398,186423,148966224,Not compared
40501,Under 75 mortality rate from cancer,E92000001,England,england,Male,<75 yrs,2012 - 14,157.72872,156.74814,158.71388,100358,74260225,Not compared
40501,Under 75 mortality rate from cancer,E92000001,England,england,Female,<75 yrs,2012 - 14,126.68092,125.83287,127.53325,86065,74705999,Not compared
